isbn,title,author,publisher,genre,book_explanation,cover_image
9788954655835,젊은작가상 수상작품집 10주년 특별판,편혜영 외 지음,문학동네,소설/시/희곡,"한국소설의 내일을 담당할 젊은 작가들의 젊은 소설!

한 해 동안 발표한 중단편소설 중 빛나는 성취를 보여준 작품에 수여하는 문학동네 젊은작가상. 2010년 제정된 ‘젊은작가상’은 열정과 패기로 충만한 한국 문단의 젊은 작가들을 대상으로, 등단 십 년 이내의 작가들로 제한하여 그동안 집중적으로 조명되지 않은 개성에 주목해 매해 일곱 편의 수상작을 선정해왔다. 『젊은작가상 수상작품집 10주년 특별판』은 올해로 10주년을 맞이한 젊은작가상의 성취와 취지를 알리고, 그동안의 수상작을 새로이 조명하기 위해 선보이는 작품집으로, 젊은작가상 10년의 풍성한 결실을 만나볼 수 있다.

1회부터 10회까지 총 43명의 역대 수상 작가에게 1회부터 9회까지의 63편의 수상작 가운데 가장 좋아하는 작품 3편을 추천받아 가장 많은 추천을 받은 7편의 작품을 묶었다. 독보적인 스타일로 믿고 읽는 작가로 자리매김한 편혜영, 김애란, 이장욱, 황정은부터 한국문학의 새로운 아이콘으로 떠오른 손보미, 정지돈, 강화길까지 한 번에 만나보기 어려운 7명의 작가들의 작품이 소설 읽기의 즐거움을 선사해준다.",https://shopping-phinf.pstatic.net/main_3246707/32467072745.20230926085007.jpg
9788982641398,"스무살, 반야심경에 미치다",김용옥 지음,통나무,인문학,"반야심경이 무엇 이길래, 20대 초반의 철학도를 그토록 사로잡은 것일까?

방학을 이용하여 천안부근의 광덕사에 단기 출가 중이었던 20대 초반의 도올은 우연히 산사의 뒷간에서 《반야심경》을 접하게 되고, 그 뜻을 헤아리는 순간 세상을 보는 눈이 확연히 달라지고 엄청난 흥분에 휩싸이게 되었다. 『스무살, 반야심경에 미치다』는 도올이 《반야심경》을 접하게 된 이야기부터 시작해 《반야심경》과 관련된 모든 것을 이야기한다.

《반야심경》은 대승불교의 핵심 경전으로, 이 경전이 탄생되기까지의 결정적 장면들을 생동감 있게 이야기한다. 싯달타에서 대승불교까지의 인도 불교사가 일목요연하게 정리되어 있다. 또 공空사상이 전면에 등장하는 《반야심경》텍스트를 심도 있게 분석하여 반야지혜의 구체적 내용을 현재 우리의 문제의식과 결부시켜 쉽게 설명해주고, 한국불교의 흐름과 그 본질적 성격도 재미있는 이야기로 전해준다.",https://shopping-phinf.pstatic.net/main_3248332/32483324510.20230829091723.jpg
9788901229614,초예측,"유발 하라리 외 지음, 오노 가즈모토 엮음, 정현옥 옮김",웅진지식하우스,사회과학,"세계 석학들의 대담한 고찰을 통해 인류의 미래를 위한 최선을 길을 찾다!

20세기 부와 평화를 담보했던 기성 체제는 빠른 속도로 무너져 내리고, 인류 문명이 질적으로 완전히 다른 국면에 진입할 순간이 머지않아 보이는 지금, 몇몇 숫자와 조어로 포장된 단기 예측보다 변화의 방향과 강도를 입체적으로 분석해 미래를 적극적으로 사유할 수 있게 돕는 지혜가 절실하게 필요하다. 우리 문명에 다가올 지각변동을 날카롭게 통찰하는 세계 석학 8명과의 대담을 엮은 『초예측』은 전환의 길목에서 결정된 미래를 수용하는 대신 더 나은 미래를 만들어나가고자 하는 모든 이들에게 훌륭한 길잡이가 되어준다.

《사피엔스》의 저자로 인류의 앞날을 고민하는 역사학자인 유발 하라리와 퓰리처상 수상작 《총, 균, 쇠》의 저자이며 세계적 문명 연구가인 재레드 다이아몬드를 비롯해 인공지능 연구가 닉 보스트롬, 인재론 권위자 린다 그래튼, 경제학 대가 다니엘 코엔, 노동법 전문가 조앤 윌리엄스, 인종사학자 넬 페인터, 전 미 국방부 장관 윌리엄 페리가 놈 촘스키, 마이클 샌델, 짐 로저스 등 세계 주요 인사들과 단독 인터뷰를 해온 경험 풍부한 국제 저널리스트 오노 가즈모토의 진행으로 미래에 대한 생각을 독자들과 나눈다.

최악의 경우를 포함해 모든 가능성을 제시하는 것이 학자로서의 소명이라고 밝히는 유발 하라리는 과학기술의 급속한 발전으로 대부분의 인간이 경제적, 정치적 가치를 잃고 ‘무용 계급(useless class)’으로 전락할 수 있다고 경고하면서 위기가 현실이 되기 전에 지금 바로 움직일 것을 당부한다. 재레드 다이아몬드는 앞으로 우리에게 닥칠 세 가지 위협으로 신종 감염병, 테러리즘, 타국으로의 이주를 꼽으며 그 원인이 되는 국가 간 격차를 줄이기 위해 국제적 노력이 이뤄져야 한다고 주장하는 등 변화에 휩쓸리지 않고 위험에 맞서 최선의 길을 찾을 수 있는 힘을 선사하는 석학들의 통찰을 만나볼 수 있다.",https://shopping-phinf.pstatic.net/main_3248642/32486426676.20230913071219.jpg
9791196722005,시절일기,김연수 지음,레제,에세이,"십 년이라는 긴 시간 안에서 써내려간 개인의 이야기이자 우리 모두의 이야기

대한민국이라는 사회 속의 평범한 개인이자 가장이었고, 어쩌면 가장 치열하게 한 시대를 고민했을 사십대의 어른이었고, 지금-여기를 늘 기록하고 고민해야 하는 작가였던 김연수가 지난 십 년간 써내려간 한 개인의 일기이자 작가로서의 기록 『시절일기』. 우리들 각자가 자신의 방식으로 조금씩 나아가고 있는 동안 작가로서, 한 개인으로서 써내려간 매일의 기록이자 우리 모두의 이야기를 만나볼 수 있다.

어른의 한가운데에서 용산참사와 세월호의 침몰, 문화계 블랙리스트, 2016년 촛불들 등의 사건들을 우리와 함께 직간접적으로 보고 듣고 겪고 견뎌내고 맞이했던 저자는 세상을 움직이는 커다란 역사의 흐름 속에서 과연 개인이 할 수 있는 일이 무엇인지, 문학이 할 수 있는 것은, 또 예술이 할 수 있는 것은 무엇인지 묻고 또 묻는다.

그렇게 책을 읽고, 그림과 영화와 연극을 보고, 사람들을 만나고, 이해하거나 감당할 수 없는 사건들을 만나면서 끊임없이 질문하며 쉬지 않고 쓰고, 계속해서, 점점 더, 끊임없이 소설가가 되어가는 저자의 십 년 간의 일기들은 지금의 김연수라는 소설가가 있게 한 힘이 무엇이었는지 새삼 확인하게 해준다.",https://shopping-phinf.pstatic.net/main_3250387/32503870185.20230509163908.jpg
9788934999348,나를 돌보지 않는 나에게,정여울 지음,김영사,에세이,"무너진 감정을 일으켜 세우는 다정하고도 성실한 기록!

내면의 빛과 그림자를 탐구해온 정여울의 마음치유 에세이 『나를 돌보지 않는 나에게』. 평범한 우리가 어떻게 상처를 치유하고 마음을 다스려야 하는가에 대해 이야기하는 책으로, 여러 매체에 기고하여 사랑받은 글을 추렸고, 따로 아껴두었던 산문을 골라 함께 실었다. 한때 친구들에게 따돌림을 당하고, 내성적인 성격을 자책하고, 취업 면접에서 번번이 떨어지며 불안을 안고 살았고, 유명 작가로 알려진 후에도 마음앓이를 하다가 심리학 공부를 통해 자신을 다독이고 스스로 돌보는 법을 다시 배우게 된 저자는 이 책에서 책임감 없는 위로를 건네는 대신, 당장 실행할 수 있는 현실적인 처방책을 꺼내놓는다.

통합심리학의 대가 켄 윌버의 《무경계》를 읽으며 “우리가 고통 받을 때 오직 부분만이 고통 받을 뿐, 전체는 고통 받지 않는다”는 통합적 관점을 터득한 저자는 나와 나 아닌 것의 경계를 과도하게 분리하는 정신세계가 고통을 심화한다고 이야기하며, 이에 대한 해결책으로 부분을 향한 집착에서 벗어나 전체를 통찰하는 지혜를 가질 것을 제안한다. 병원이나 심리 상담소에 가기를 두려워하지만, 스스로의 힘으로 스스로를 치유하고 싶은 사람들에게 저자는 지금 가장 필요한 것은 나를 돌보는 것이라고 이야기하며 스스로를 할퀴고 비하하는 아픔을 극복할 수 있는 기회를 마련해준다.",https://shopping-phinf.pstatic.net/main_3247707/32477073724.20221019143049.jpg
9788934995791,"대변동 : 위기, 선택, 변화","재레드 다이아몬드 지음, 강주헌 옮김",김영사,인문학,"나와 세계의 미래를 구하는 강력한 해법!

기존의 상식을 뒤바꾸며 세기의 역작이 된 《총, 균, 쇠》, 《문명의 붕괴》, 《어제까지의 세계》의 저자 재레드 다이아몬드 교수의 문명연구 총결산 미래의 기회 편 『대변동: 위기, 선택, 변화』. 위기, 선택, 변화로 달라지는 미래를 완벽하게 통찰한 역작으로, 인류사적·문명사적으로 거대 담론을 논했던 기존의 저작과 달리 보다 구체적으로 현재와 미래의 세계에 집중한다. 

저자는 무엇이 위기인지 정의하고, 국가적 위기 해결을 위한 핵심 요인을 12가지로 설명한다. 이는 개인의 위기 극복에 영향을 주는 요인을 국가의 위기에 확대 적용한 것이다. 12가지 요인의 핵심은 자신의 능력과 가치를 정직하게 평가하여, 새롭게 닥친 환경에서 제대로 작동하는 부분과 바꿔야 하는 부분이 무엇인지 가려내고, 궁극적으로 선택적 변화를 이루는 것이다. 

국가가 위기에 빠졌다는 국민적 합의, 무엇인가 해야 한다는 책임의 수용, 해결해야 할 문제를 규정하기 위한 울타리 세우기, 국가 정체성, 역사적으로 과거에 경험한 위기, 국가의 핵심 가치 등 12가지 요인을 바탕으로 각기 다른 환경에서 중대한 위기를 맞닥뜨렸던 핀란드와 일본부터 칠레와 인도네시아, 독일과 오스트레일리아, 그리고 미국까지, 7개 국가를 분석한다. 

특히 저자는 지정학적으로 한국 사회와 가장 밀접한 일본과 미국이 당면한 위기에 대해 상세하게 분석하는데, 특유의 예리한 시선으로 현실을 적확하게 포착하며 앞으로 우리가 무엇을 선택하고 어떻게 변화할 것인지 최선의 해법을 제안한다. 국가 간 불평등, 환경 자원의 부족, 기후변화, 핵전쟁, 인구 변동 문제를 어떻게 타개할 수 있을지, 이후 세계의 전망과 과제를 냉철하게 파헤치고, 마지막으로 ‘위기는 변화를 위해 꼭 필요한 것인가?’라는 질문을 던진다.",https://shopping-phinf.pstatic.net/main_3248606/32486062737.20230502162625.jpg
9788965708322,직지 1,김진명 지음,쌤앤파커스,소설/시/희곡,"금속활자에서 한글, 반도체로 이어지는 지식혁명의 씨앗!

《무궁화꽃이 피었습니다》부터 《미중전쟁》에 이르기까지 시대와 함께 호흡하며 독보적인 작품세계를 구축해온 김진명의 장편소설 『직지』 제1권. 세계에서 가장 오래된 금속활자본으로 공인받은 ‘직지’와 구텐베르크의 금속활자를 둘러싼 중세의 미스터리를 추적한 작품으로, 치밀한 자료조사와 프랑스 등 현지 취재, 그리고 현대 과학의 성과에 역사적 상상력을 더해 금속활자의 전파에 관한 실체적 진실에 다가선다.

평온안 주택가에서 경악스런 살인사건이 벌어진다. 귀가 잘려나가고 창이 심장을 관통한 시신. 더 놀라운 것은 드라큘라에게 당한 듯 목에 선명한 송곳니 자국에, 피가 빨렸다는 점이다. 피살자는 고려대에서 라틴어를 가르쳤던 전형우 교수다. 사회부 기자 기연은 중세풍의 기괴한 살해방식에 강렬한 의문을 품고 사건을 파고든다.

전형우 교수가 죽기 전 교황청의 비밀 수장고에서 발견된 편지를 해석했다는 사실을 알아내고 용의자를 좁히지만, 범행동기와 살인현장이 매치되지 않는 모순적인 상황에 당혹해한다. 기연은 원점으로 돌아가 사건현장을 살피다 교수의 서재에서 두 개의 이름을 발견하고 전 교수가 계획했던 동선을 따라 그들을 만나기 위해 프랑스로 날아간다. 그리고 그곳엔 기연이 상상도 못한 반전과 충격적인 사실이 기다리고 있는데…….",https://shopping-phinf.pstatic.net/main_3244423/32444235697.20230620100053.jpg
9788931009736,융의 영혼의 지도,"머레이 스타인 지음, 김창한 옮김",문예출판사,인문학,"‘융의 영혼의 지도’를 30년 가까이 연구해 내놓은 쉽고도 깊이 있는 개론서!

『융의 영혼의 지도』는 프로이트와 더불어 20세기 가장 유명하고 영향력 있는 심리학자이자 ‘분석 심리학’ 창시자인 칼 구스타프 융의 이론을, 융 심리학 최고 전문가로 꼽히는 머리 슈타인 박사가 쉬운 언어와 적절한 비유로 설명한 개론서다. ‘영혼의 지도’라는 제목이 시사하듯이, 저자는 융의 분석 심리학 이론을 지도 제작 과정에 빗대어 그 영혼의 맨 위 표면에 해당하는 자아에서 출발해 콤플렉스, 리비도 이론, 그림자, 아니마/아니무스, 자기, 개성화, 동시성 등 점점 더 복잡한 영역들로 탐구해 들어간다. 그 결과는 그저 밋밋한 2차원 평면 지도가 아니라 융 심리학을 입체적이고 역동적으로 보여주는 3D 지도이다. ‘융의 영혼의 지도를 30년 가까이 연구해 정제한 결실’이라는 자신에 찬 서론이 허언이 아님을 충실한 내용으로 잘 보여준다.",https://shopping-phinf.pstatic.net/main_3246353/32463530534.20230808084524.jpg
9788954653848,쾌락독서,문유석 지음,문학동네,인문학,"책 중독자로 살아온 문유석 판사의 즐거운 독서 놀이!

글 쓰는 판사, 소문난 다독가로 알려진 《개인주의자 선언》, 《미스 함무라비》의 저자 문유석의 독서 에세이 『쾌락독서』. 초등학생 시절부터 책 읽기에 빠져 성인용 책은 물론, 신문의 광고와 부고까지 읽는 책 중독자였던 저자가 어린 시절부터 지금까지 자신에게 어떻게든 영향을 주었던 책에 대해 이야기하는 책이다. 

어린 시절 친구 집에 놀러가도 책장에 꽂힌 책들을 구경하고 읽어대느라 나가서 놀자는 친구와 실랑이를 벌이기 일쑤였던 저자는 사춘기 시절 야한 장면을 찾아 읽다가 한국문학전집을 샅샅이 읽게 되었고, 《유리가면》으로 순정만화 세계에 입문하기도 했다. 전혀 관심도 없는 불교 책, 한자투성이 옛날 책, 심지어 요리백과사전까지 읽었던 저자는 어른이 된 지금도 자신만의 책 고르는 방법인 ‘짜샤이 이론’에 따라 재미있어 보이는 책을 우선으로 읽고 있다.

중식당의 기본 밑반찬인 짜샤이가 맛있는 집은 음식도 맛있었다는 경험에 빗댄 방법으로, 처음 30페이지를 먼저 읽어보고 내 취향의 책이다 싶으면 끝까지 읽어나가는 책 읽기다. 내가 재미있고 내가 즐거우면 그것으로 만족하는 저자는 고시생 시절 《슬램덩크》가 안겨준 뭉클함, 김용과 무라카미 하루키 전작을 탐독한 이유 등 책과 함께 가슴 설레고 즐거웠던 책 덕후 인생을 솔직하게 펼쳐 보이며 책과 함께 노는 즐거움의 특별함, 책에 대한 애정을 드러낸다.",https://shopping-phinf.pstatic.net/main_3244054/32440541986.20230919125605.jpg
9788925567921,지랄발랄 하은맘의 십팔년 책육아,김선미 지음,알에이치코리아(RHK),좋은부모,"18세 딸 엄마는 이제 뵈는 게 없다! 
“책육아로 유전, 가문, IQ까지 싹 다 뒤집는 거야” 

『불량육아』,『닥치고 군대육아』로 수백만 어뭉들의 인생을 송두리째 바꾼 육아 멘토 하은맘이 돌아왔다. 빗발치는 출간 요청 끝에 탄생한 『십팔년 책육아』는 사교육에 휘청거리는 엄마들의 정신줄 붙드는 멱살잡이 협박 에세이이자, 18년간 온몸으로 겪고 부딪치고 뚫어가며 써내려간 책육아 임상실험 레알 보고서다. ‘책육아의 대모’ 하은맘이 말하는 책육아는 다른 어떤 사교육도 시키지 않고 널널한 시간 속에서, 엄마 옆에서, 자연 속에서 실컷 뒹굴고 놀면서 온전히 책과 함께 커가는 육아법을 말한다. 이렇게 큰 아이는 바른 인성, 넓고 깊은 지성, 풍부한 감성은 물론이고 공부머리‘마저’ 장착되어 사교육 없이 수능마저 뚫어버리는 저력을 과시했다. 까꿍이 육아부터 대입 수능까지 산전수전 다 겪은 18세 딸 엄마의 생생한 경험담이 스타 강사다운 톡 쏘는 입담 속에 녹아들어 있다.",https://shopping-phinf.pstatic.net/main_3248145/32481457873.20250604072435.jpg
9788954657877,로마법 수업,한동일 지음,문학동네,인문학,"이 시대를 살아가는 생활인들의 가슴에 와 닿는 로마법을 전하다!

《라틴어 수업》으로 인문독자들을 열광하게 했던 한국인 최초, 동아시아 최초의 바티칸 대법원 로타 로마나 변호사 한동일이 인류법의 기원이자 인간다운 삶과 공동체를 이루어나가기 위한 로마인들의 치열한 고민의 기록인 로마법을 정리한 『로마법 수업』. 서강대학교의 ‘라틴어 수업’에 이어 연세대학교 법무대학원에서 ‘로마법 수업’을 이끌었던 저자는 이 책에서 로마법을 주제로 하되, 로마시대와 현재를 부단히 오가며 변치 않는 인간의 속성과 사람 사이의 끝없는 갈등, 그리고 그 갈등이 극단으로 치달을 때 소통하고 화해할 수 있는 실마리를 보여준다.

로마법의 조항들을 처음부터 끝까지 모두 읽는 방식이 아니라, 결혼과 비혼, 돈과 계급, 여성문제, 낙태와 성매매, 간통 등 현실과 밀접히 연결되어 있는 키워드를 뽑아 정리했다. 로마인들이 인간으로서, 시민으로서 최소한 이 정도는 지키고 살자고 정해둔 로마법의 세부조항과 법률 격언들을 라틴어와 한국어로 함께 담아 역사와 법문을 파고드는 지적인 즐거움뿐만 아니라 오늘의 사회를 성찰하는 감동과 놀라움을 전해주고, 혼돈과 대립의 시대에 나답게, 사람답게 살아가기 위한 힌트를 발견하게 한다.",https://shopping-phinf.pstatic.net/main_3244163/32441630917.20221019123306.jpg
9788954657273,오직 한 사람의 차지,김금희 지음,문학동네,소설/시/희곡,"그 어느 때보다 입체적이고 감각적으로 구현된 감정의 서라운드!

《너무 한낮의 연애》, 《경애의 마음》 등으로 사랑받으며 독자들이 뽑은 2019 한국문학의 미래가 될 젊은 작가로 선정된 김금희의 세 번째 소설집 『오직 한 사람의 차지』. 일상 속에서 마주치는 흥미로운 장면, 멀거나 가까운 사람들에게서 어쩌다 발견하게 되는 낯선 모습을 예리하게 관찰하여 아주 내밀하면서도 누구나 공감할 수 있는 작품세계를 펼치는 저자의 9편의 소설을 엮은 것으로, 제62회 현대문학상 수상작 《체스의 모든 것》과 제8회 젊은작가상 수상작 《문상》이 수록되어 있다.

아내와 장인의 눈치를 보며 힘들게 1인 출판사를 운영하다 사업을 정리해야 했던 ‘나’의 모욕감과 상실감을 그린 표제작 《오직 한 사람의 차지》, 예민한 기질을 지녔지만 의외로 여린 마음으로 누군가를 짝사랑하는 ‘사장’과, 사장의 비밀을 눈치채버린 아르바이트생 ‘나’의 교감이 점차 진해지는 과정을 따라가는 《사장은 모자를 쓰고 온다》, 최선을 다해 서로를 사랑하려 한 두 소녀의 맑은 마음과 그 시절 순수했던 만큼 쉽게 깨어져버리곤 했던 관계의 기적 같은 불행을 하나의 화폭 위에 절묘하게 겹쳐 보이는 《레이디》 등 우리가 살아가는 바로 이곳을 무대로 삼아 개성 넘치는 인물들이 품고 있는 복합적인 마음의 결을 섬세하게 어루만지는 작품들을 만나볼 수 있다.",https://shopping-phinf.pstatic.net/main_3249032/32490321787.20221019143512.jpg
9791190182645,제 인생에 답이 없어요,선바 지음,위즈덤하우스,에세이,"유튜버 선바가 펼치는 조금 이상해도 은근히 설득력 있는 인생 해법!

50만 구독자의 웃음을 책임지는 유튜버 선바의 만담 에세이 『제 인생에 답이 없어요』. 대학을 10년째 다니고 있는 학생이자 게임 스트리밍 전문 유튜버 선바가 방송으로는 못다 한 드립과 생각을 엮은 책으로, 약간 망했어도 즐겁게 내 갈 길을 가는 힘에 대해 이야기한다.  1인 크리에이터로 사는 법, 인터넷 방송과 유머에 대한 그만의 지론은 물론, 인생이 적성이 아닌 사람들을 위한 삶의 TMI와 꿀팁을 풀어놓는다.",https://shopping-phinf.pstatic.net/main_3246654/32466544092.20230425164127.jpg
9791190305273,영화는 두 번 시작된다,이동진 지음,위즈덤하우스,예술/대중문화,"오랜 시간 성실하고 탁월하게 활동해온 이동진이 영화와 함께 걸어온 기록!

1999년 개봉한 《벨벳 골드마인》부터 2019년 개봉한 《기생충》까지 영화평론가 이동진의 지난 20년간 평론을 모은 『영화는 두 번 시작된다』. 지난 20년간 발표해온 평론과 이 책을 위해 새롭게 쓴 평론을 합해 총 208편을 모아 엮은 책으로, 2019년부터 1999년까지 시간을 거슬러 올라가며 영화평론가 이동진의 20년, 영화계의 20년, 관객 저마다의 20년을 되돌아보게 한다.

분절된 시간 속에 떨어져 있던 208편의 평론을 한 편의 연대기로 재구성해 그 어떤 페이지를 펼쳐도 앞뒤로 자연스레 그 시기의 영화가 따라오고, 독자는 영화 한 편에 대한 평론과 더불어 시간의 결을 함께 바라보게 된다. 같은 영화를 보았더라도 모두에게는 자신만의 영화가 남는다. 이 책을 읽는 동안 저자의 영화를 알아가는 동시에 문득 자신의 영화를 떠올리게 될 것이다. 그렇게 영화는 한 번 더 시작된다.",https://shopping-phinf.pstatic.net/main_3247840/32478404852.20230926085256.jpg
9788954656160,빛과 물질에 관한 이론,"앤드루 포터 지음, 김이선 옮김",문학동네,소설/시/희곡,"우리 모두가 지니고 있는 각기 다른 상처들을 어루만지는 앤드루 포터의 문장들!

데뷔작 하나만으로 일약 미국 단편 문학의 신성으로 떠오른 앤드루 포터의 데뷔작 『빛과 물질에 관한 이론』. 섬세한 문체로 깊은 울림을 이끌어내는 10편의 단편소설이 실린 소설이다. 2011년 한국에 처음 출간되었으나 국내 독자들의 눈에 띄지 않아 절판되었던 《빛과 물질에 관한 이론》은 표제작 《빛과 물질에 관한 이론》이 팟캐스트 ‘김영하의 책 읽는 시간’에 소개되며 입소문을 타 중쇄를 찍게 된 일화로 유명하다. 

관계에 대한 깊이 있는 통찰과 우아하고 섬세한 문장, 서늘하면서도 감동을 자아내는 이야기로 국내 문학 팬들 사이에서 오랫동안 숨은 명작으로 회자되던 이 책을 더욱 유려하고 정확한 번역으로 재정비해 새롭게 선보인다. 소설집에 실린 10편의 작품은 각기 다른 이야기를 하고 있지만, 언뜻 안정적인 삶을 사는 것 같지만 마음속에 자신만 아는 상흔을 가진 인물들이 등장해 과거의 어떤 한 지점을 지그시 응시하고 있다는 공통점이 있다. 

깊은 마음을 나눠가졌음에도 결국 떠나야만 했던 로버트에 관한 기억을 정리하지 못하는 헤더의 이야기를 담은 표제작 《빛과 물질에 관한 이론》, 다른 남자의 부인을 사랑하게 된 아내를 이해해야만 하는 한 남자의 이야기 《코네티컷》, 형이 저지른 폭력에 대해 자신이 어떤 감정을 느껴야 하는지 혼란스러워하는 《강가의 개》 등 인물들의 감정을 가까운 곳에서 들여다보며 그들이 지나온 삶의 궤적을 서늘하지만 마음을 담은 터치로 그려낸 작품들을 만나볼 수 있다.",https://shopping-phinf.pstatic.net/main_3246695/32466957675.20230829092225.jpg
9791130625904,물 만난 물고기,이찬혁 지음,수카,소설/시/희곡,"철학적인 화두가 고스란히 배어있는 이찬혁의 문장들!

천재적 감성의 아티스트, AKMU(악동뮤지션)의 이찬혁이 펴낸 첫 번째 소설 『물 만난 물고기』. 2019년 가을, 한날 발매된 AKMU(악동뮤지션) 정규앨범 《항해》와 세계관을 공유한 이 작품에는 세상을 향해 던지는 짙고 푸른 물음과 소중한 것을 지켜나가는 것의 의미, 빛나는 삶의 순간들에 대한 저자만의 시선이 담겨있다. 상상을 뒤집는 강렬한 스토리, 탄탄한 구성력을 동원해 인간의 욕망과 두려움, 자유와 통제의 대비, 사랑의 환희와 상실의 상흔, 삶의 의미를 때로는 담담하게, 때로는 환상적으로 보여준다. 

앨범 발매를 앞두고 녹음 작업을 하던 선은 자신이 추구하는 예술가로서의 삶이 지금 이곳에 없다는 생각에 이르자, 작업을 중단하고 1년간 여행을 떠나기로 결심한다. 진정한 예술가로서의 삶을 찾아 떠난 여행이었다.  여행을 시작한 이후 수많은 예술가를 만났지만, 그가 기대하는 모습은 전혀 찾을 수 없었다. 그들은 오만과 망상으로 가득했고, 하나같이 이상한 세계에 도취되어 있었다. 

여전히 갈증이 해소되지 않은 상태에서 선은 여행의 마지막 여정을 맞이하고, 깊은 밤 파도가 부서지는 갑판 한가운데에서 우연히 단발머리를 한 여자의 목숨을 구하게 된다. 삶을 뒤흔들 만남. 남은 여정을 그녀와 함께하며 그토록 찾아 헤매던 삶의 답을 하나하나 풀어나가던 선은, 한편 그녀에 대한 깊은 의문과 함께 불안에 점점 휩싸이게 되는데…….

평소 가진 생각을 음악뿐 아니라 다른 방법으로도 표현하고 싶었던 저자는 이번 소설에 삶에 대한 가치관과 예술에 대한 관점을 은유적으로 녹여냈다. 성급하고 단편적인 해석보다는 독자 스스로가 자유롭게 소설의 의미를 발견해주었으면 한다는 저자의 바람처럼, 마음껏 소설 속을 유영하며 깊이 호흡하고, 한편 각자의 삶을 묻고 답하기를 권한다.",https://shopping-phinf.pstatic.net/main_3245628/32456284917.20231004072434.jpg
9791196589103,일간 이슬아 수필집,이슬아 지음,헤엄,에세이,"2018 독립출판 1위 선정작 〈일간 이슬아 수필집〉
출판계의 세헤라자드 이슬아가 매일 쓴 수필들
드디어 정식 출간!

어느 날 이슬아는 아무도 청탁하지 않은 연재를 시작했다. 시리즈의 제목은 '일간 이슬아' 하루에 한 편씩 이슬아가 쓴 글을 메일로 보내는 프로젝트다. 그는 자신의 글을 읽어줄 구독자를 SNS로 모집했다. 한 달치 구독료인 만 원을 내면 월화수목금요일 동안 매일 그의 수필이 독자의 메일함에 도착한다. 

주말에는 연재를 쉰다. 한 달에 스무 편의 글이니 한 편에 오백 원인 셈이다. 학자금 대출 이천오백만 원을 갚아나가기 위해 기획한 이 셀프 연재는 6개월간 절찬리에 진행되었다. 어떠한 플랫폼도 거치지 않고 작가가 독자에게 글을 직거래하는 메일링 서비스를 통해 이슬아는 독립적으로 작가 생활을 이어나가는 중이다. 

〈일간 이슬아 수필집〉은 2018년 봄부터 가을까지 메일로 연재한 글들을 묶은 단행본이다. 언젠가 길게 다시 쓰일지도 모르는 이야기의 초고들이기도 하다. 백 편 가까운 원고가 수록되어 있다. 시사IN과 전국 독립책방이 선정한 '올해의 책' 1위에 선정되었다.",https://shopping-phinf.pstatic.net/main_3248716/32487161330.20230919122311.jpg
9788954657556,룬의 아이들 - 블러디드 2,전민희 지음,엘릭시르,소설/시/희곡,"한국 판타지의 모범이 된 「룬의 아이들」 시리즈의 새로운 이야기!

아름다운 세계관과 개성 넘치는 캐릭터, 유려한 문체와 깊이 있는 감성으로 한국 판타지를 이끌어온 전민희가 《룬의 아이들 윈터러》와 《룬의 아이들 데모닉》이 완결된 지 11년 만에 펴낸 새로운 이야기 『룬의 아이들 블러디드』 제2권. 「룬의 아이들」 시리즈 3부에 해당하는 이번 작품은 실종된 오빠에 얽힌 비밀과 맞서 분투하는 공녀 샤를로트를 중심으로 블러디드라는 힘에 관한 이야기를 다루고 있다. 제2권에서는 심각하고 대륙적인 문제를 저지른 만년 낙제생 막시민이 지명수배자가 되어 쫓기기 시작한 뒤로 이스핀과 벌이는 이야기를 담고 있다.

자신도 모르는 사이에 심각하고 대륙적인 문제를 저지른 만년 낙제생 막시민. 잘못되면 네냐플의 문을 닫게 될지도 모르는 사건이 벌어졌지만, 정작 본인은 어떤 종류의 일인지도 모르는 상황에서 무작정 쫓기는 신세가 된다. 한편, 막시민에게 바람을 맞은 이스핀 역시 같은 일에 휘말리며 둘은 한꺼번에 지명수배자로 전락하고 마는데…….",https://shopping-phinf.pstatic.net/main_3246653/32466539386.20230523102346.jpg
